project,codeLink,commit_id,CWE ID,CVE ID
libexif,https://github.com/libexif/libexif/commit/41bd04234b104312f54d25822f68738ba8d7133d,41bd04234b104312f54d25822f68738ba8d7133d,['CWE-190'],CVE-2016-6328
linux,https://github.com/torvalds/linux/commit/bb1fceca22492109be12640d49f5ea5a544c6bb4,bb1fceca22492109be12640d49f5ea5a544c6bb4,"['CWE-416', 'CWE-269']",
Little-CMS,https://github.com/mm2/Little-CMS/commit/d41071eb8cfea7aa10a9262c12bd95d5d9d81c8f,d41071eb8cfea7aa10a9262c12bd95d5d9d81c8f,['CWE-125'],CVE-2016-10165
linux,https://github.com/torvalds/linux/commit/497de07d89c1410d76a15bec2bb41f24a2a89f31,497de07d89c1410d76a15bec2bb41f24a2a89f31,"['CWE-284', 'CWE-285']",
optee_os,https://github.com/OP-TEE/optee_os/commit/30d13250c390c4f56adefdcd3b64b7cc672f9fe2,30d13250c390c4f56adefdcd3b64b7cc672f9fe2,['CWE-20'],CVE-2016-6129
openjpeg,https://github.com/uclouvain/openjpeg/commit/e078172b1c3f98d2219c37076b238fb759c751ea,e078172b1c3f98d2219c37076b238fb759c751ea,"['CWE-119', 'CWE-310']",
libtorrent,https://github.com/arvidn/libtorrent/commit/debf3c6e3688aab8394fe5c47737625faffe6f9e,debf3c6e3688aab8394fe5c47737625faffe6f9e,['CWE-20'],CVE-2016-7164
pdns,https://github.com/PowerDNS/pdns/commit/881b5b03a590198d03008e4200dd00cc537712f3,881b5b03a590198d03008e4200dd00cc537712f3,['CWE-399'],
mysql-server,https://github.com/mysql/mysql-server/commit/48bd8b16fe382be302c6f0b45931be5aa6f29a0e,48bd8b16fe382be302c6f0b45931be5aa6f29a0e,['CWE-264'],CVE-2016-6662
mysql-server,https://github.com/mysql/mysql-server/commit/7cb79a65ba6286ac66d5ebbebea3243ef97f5c41,7cb79a65ba6286ac66d5ebbebea3243ef97f5c41,['CWE-264'],CVE-2016-6662
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/450bd716ed3b9186dd10f9e60f630a3d9eeea2a4,450bd716ed3b9186dd10f9e60f630a3d9eeea2a4,"['CWE-119', 'CWE-787']",
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/ecf3f09e41160339919858beae8a7d14ab27e7c9,ecf3f09e41160339919858beae8a7d14ab27e7c9,['CWE-125'],CVE-2016-7516
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/2174484dfa68a594e2f9ad17f46217b6120db18d,2174484dfa68a594e2f9ad17f46217b6120db18d,['CWE-125'],CVE-2016-7519
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/7b93db1807ef8abf0c81df8b0fd047e5fb3f1c3f,7b93db1807ef8abf0c81df8b0fd047e5fb3f1c3f,['CWE-787'],CVE-2016-7531
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/533ea3b9047c67f9af49703de672f6c2e443f747,533ea3b9047c67f9af49703de672f6c2e443f747,['CWE-787'],CVE-2016-7535
mysql-server,https://github.com/mysql/mysql-server/commit/4e5473862e6852b0f3802b0cd0c6fa10b5253291,4e5473862e6852b0f3802b0cd0c6fa10b5253291,['CWE-362'],
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/c1cf4802653970c050d175a6496fa1f11b7c089e,c1cf4802653970c050d175a6496fa1f11b7c089e,['CWE-190'],CVE-2016-6823
systemd,https://github.com/systemd/systemd/commit/531ac2b2349da02acc9c382849758e07eb92b020,531ac2b2349da02acc9c382849758e07eb92b020,['CWE-20'],CVE-2016-7795
systemd,https://github.com/systemd/systemd/commit/9987750e7a4c62e0eb8473603150596ba7c3a015,9987750e7a4c62e0eb8473603150596ba7c3a015,['CWE-20'],CVE-2016-7795
systemd,https://github.com/systemd/systemd/commit/8523bf7dd514a3a2c6114b7b8fb8f308b4f09fc4,8523bf7dd514a3a2c6114b7b8fb8f308b4f09fc4,['CWE-20'],CVE-2016-7795
DBD-mysql,https://github.com/perl5-dbi/DBD-mysql/commit/7c164a0c86cec6ee95df1d141e67b0e85dfdefd2,7c164a0c86cec6ee95df1d141e67b0e85dfdefd2,['CWE-119'],CVE-2016-1246
kde-cli-tools,https://github.com/KDE/kde-cli-tools/commit/5eda179a099ba68a20dc21dc0da63e85a565a171,5eda179a099ba68a20dc21dc0da63e85a565a171,['CWE-94'],CVE-2016-7787
redis,https://github.com/antirez/redis/commit/6d9f8e2462fc2c426d48c941edeb78e5df7d2977,6d9f8e2462fc2c426d48c941edeb78e5df7d2977,"['CWE-119', 'CWE-787']",
Pillow,https://github.com/python-pillow/Pillow/commit/c50ebe6459a131a1ea8ca531f10da616d3ceaa0f,c50ebe6459a131a1ea8ca531f10da616d3ceaa0f,['CWE-190'],
Pillow,https://github.com/python-pillow/Pillow/commit/5d8a0be45aad78c5a22c8d099118ee26ef8144af,5d8a0be45aad78c5a22c8d099118ee26ef8144af,['CWE-284'],
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/aea6c6507f55632829e6432f8177a084a57c9fcc,aea6c6507f55632829e6432f8177a084a57c9fcc,['CWE-119'],CVE-2016-8862
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/ab2c9d6a8dd6d71b161ec9cc57a588b116b52322,ab2c9d6a8dd6d71b161ec9cc57a588b116b52322,['CWE-119'],CVE-2016-8866
jasper,https://github.com/mdadams/jasper/commit/69a1439a5381e42b06ec6a06ed2675eb793babee,69a1439a5381e42b06ec6a06ed2675eb793babee,['CWE-476'],CVE-2016-8882
jasper,https://github.com/mdadams/jasper/commit/33cc2cfa51a8d0fc3116d16cc1d8fc581b3f9e8d,33cc2cfa51a8d0fc3116d16cc1d8fc581b3f9e8d,['CWE-399'],CVE-2016-8883
jasper,https://github.com/mdadams/jasper/commit/65536647d380571d1a9a6c91fa03775fb5bbd256,65536647d380571d1a9a6c91fa03775fb5bbd256,['CWE-119'],CVE-2016-8886
memcached,https://github.com/memcached/memcached/commit/bd578fc34b96abe0f8d99c1409814a09f51ee71c,bd578fc34b96abe0f8d99c1409814a09f51ee71c,['CWE-190'],CVE-2016-8704
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/3cbfb163cff9e5b8cdeace8312e9bfee810ed02b,3cbfb163cff9e5b8cdeace8312e9bfee810ed02b,"['CWE-119', 'CWE-703']",
DBD-mysql,https://github.com/perl5-dbi/DBD-mysql/commit/793b72b1a0baa5070adacaac0e12fd995a6fbabe,793b72b1a0baa5070adacaac0e12fd995a6fbabe,['CWE-125'],CVE-2016-1249
teeworlds,https://github.com/teeworlds/teeworlds/commit/ff254722a2683867fcb3e67569ffd36226c4bc62,ff254722a2683867fcb3e67569ffd36226c4bc62,"['CWE-119', 'CWE-787']",
libexpat,https://github.com/libexpat/libexpat/commit/d4f735b88d9932bd5039df2335eefdd0723dbe20,d4f735b88d9932bd5039df2335eefdd0723dbe20,['CWE-190'],CVE-2016-9063
jasper,https://github.com/mdadams/jasper/commit/a712a2041085e7cd5f2b153e1532ac2a2954ffaa,a712a2041085e7cd5f2b153e1532ac2a2954ffaa,['CWE-190'],CVE-2016-9387
jasper,https://github.com/mdadams/jasper/commit/dee11ec440d7908d1daf69f40a3324b27cf213ba,dee11ec440d7908d1daf69f40a3324b27cf213ba,['CWE-703'],
jasper,https://github.com/mdadams/jasper/commit/1e84674d95353c64e5c4c0e7232ae86fd6ea813b,1e84674d95353c64e5c4c0e7232ae86fd6ea813b,['CWE-703'],
jasper,https://github.com/jasper-software/jasper/commit/c6f9fb6ec7fc97a5c4213f9077faf8622685d160,c6f9fb6ec7fc97a5c4213f9077faf8622685d160,['CWE-617'],CVE-2016-9398
jasper,https://github.com/jasper-software/jasper/commit/84d00fb29a22e360c2ff91bdc2cd81c288826bfc,84d00fb29a22e360c2ff91bdc2cd81c288826bfc,['CWE-617'],CVE-2016-9399
vim,https://github.com/vim/vim/commit/d0b5138ba4bccff8a744c99836041ef6322ed39a,d0b5138ba4bccff8a744c99836041ef6322ed39a,['CWE-20'],CVE-2016-1248
DBD-mysql,https://github.com/perl5-dbi/DBD-mysql/commit/3619c170461a3107a258d1fd2d00ed4832adb1b1,3619c170461a3107a258d1fd2d00ed4832adb1b1,['CWE-416'],CVE-2016-1251
w3m,https://github.com/tats/w3m/commit/67a3db378f5ee3047c158eae4342f7e3245a2ab1,67a3db378f5ee3047c158eae4342f7e3245a2ab1,['CWE-119'],CVE-2016-9422
w3m,https://github.com/tats/w3m/commit/9f0bdcfdf061db3520bd1f112bdc5e83acdec4be,9f0bdcfdf061db3520bd1f112bdc5e83acdec4be,['CWE-119'],CVE-2016-9423
w3m,https://github.com/tats/w3m/commit/a25fd09f74fb83499396935a96d63bb7cb8e2c58,a25fd09f74fb83499396935a96d63bb7cb8e2c58,['CWE-119'],CVE-2016-9424
w3m,https://github.com/tats/w3m/commit/4e464819dd360ffd3d58fa2a89216fe413cfcc74,4e464819dd360ffd3d58fa2a89216fe413cfcc74,['CWE-119'],CVE-2016-9425
w3m,https://github.com/tats/w3m/commit/b910f0966d9efea93ea8cef491000a83ffb49c5e,b910f0966d9efea93ea8cef491000a83ffb49c5e,['CWE-190'],CVE-2016-9426
bdwgc,https://github.com/ivmai/bdwgc/commit/4e1a6f9d8f2a49403bbd00b8c8e5324048fb84d4,4e1a6f9d8f2a49403bbd00b8c8e5324048fb84d4,['CWE-119'],CVE-2016-9427
bdwgc,https://github.com/ivmai/bdwgc/commit/7292c02fac2066d39dd1bcc37d1a7054fd1e32ee,7292c02fac2066d39dd1bcc37d1a7054fd1e32ee,['CWE-119'],CVE-2016-9427
w3m,https://github.com/tats/w3m/commit/d01de738f599441740437c6600dd5b1ae7155d27,d01de738f599441740437c6600dd5b1ae7155d27,['CWE-119'],CVE-2016-9429
w3m,https://github.com/tats/w3m/commit/59b91cd8e30c86f23476fa81ae005cabff49ebb6,59b91cd8e30c86f23476fa81ae005cabff49ebb6,['CWE-476'],CVE-2016-9430
w3m,https://github.com/tats/w3m/commit/807e8b7fbffca6dcaf5db40e35f05d05c5cf02d3,807e8b7fbffca6dcaf5db40e35f05d05c5cf02d3,['CWE-119'],CVE-2016-9432
w3m,https://github.com/tats/w3m/commit/7b88478227978a8d673b4dd0e05eee410cc33330,7b88478227978a8d673b4dd0e05eee410cc33330,['CWE-119'],CVE-2016-9432
w3m,https://github.com/tats/w3m/commit/9cf6926c5d947371dc9e44f32bc7a2fbfca5d469,9cf6926c5d947371dc9e44f32bc7a2fbfca5d469,['CWE-125'],CVE-2016-9433
w3m,https://github.com/tats/w3m/commit/3d4eeda9ec0cb91e23bab7dc260d4c515119eb4b,3d4eeda9ec0cb91e23bab7dc260d4c515119eb4b,['CWE-476'],CVE-2016-9434
w3m,https://github.com/tats/w3m/commit/33509cc81ec5f2ba44eb6fd98bd5c1b5873e46bd,33509cc81ec5f2ba44eb6fd98bd5c1b5873e46bd,"['CWE-20', 'CWE-476']",
w3m,https://github.com/tats/w3m/commit/67be73b03a5ad581e331ec97cb275cd8a52719ed,67be73b03a5ad581e331ec97cb275cd8a52719ed,['CWE-119'],CVE-2016-9437
w3m,https://github.com/tats/w3m/commit/010b68580dc50ce183df11cc79721936ab5c4f25,010b68580dc50ce183df11cc79721936ab5c4f25,['CWE-476'],CVE-2016-9438
w3m,https://github.com/tats/w3m/commit/f393faf55975a94217df479e1bd06ee4403c6958,f393faf55975a94217df479e1bd06ee4403c6958,['CWE-119'],CVE-2016-9439
w3m,https://github.com/tats/w3m/commit/ec99f186380d26ebf791569fdbc56dae60632365,ec99f186380d26ebf791569fdbc56dae60632365,['CWE-119'],CVE-2016-9439
w3m,https://github.com/tats/w3m/commit/4a8d16fc8d08206dd7142435054ee38ff41805b7,4a8d16fc8d08206dd7142435054ee38ff41805b7,['CWE-476'],CVE-2016-9440
w3m,https://github.com/tats/w3m/commit/a6257663824c63abb3c62c4dd62455fe6f63d958,a6257663824c63abb3c62c4dd62455fe6f63d958,['CWE-476'],CVE-2016-9441
w3m,https://github.com/tats/w3m/commit/ec9eb22e008a69ea9dc21fdca4b9b836679965ee,ec9eb22e008a69ea9dc21fdca4b9b836679965ee,['CWE-476'],CVE-2016-9443
w3m,https://github.com/tats/w3m/commit/22d29c3d11bdfec80164789a99c36cc674340914,22d29c3d11bdfec80164789a99c36cc674340914,['CWE-476'],CVE-2016-9443
w3m,https://github.com/tats/w3m/commit/af592aa5f154f1b0366513ddc2f545032a7b8721,af592aa5f154f1b0366513ddc2f545032a7b8721,['CWE-476'],CVE-2016-9623
w3m,https://github.com/tats/w3m/commit/e2c7ecec6f9b730ad3c9bf8c8df9212970f183d7,e2c7ecec6f9b730ad3c9bf8c8df9212970f183d7,['CWE-476'],CVE-2016-9624
w3m,https://github.com/tats/w3m/commit/ff8510ab954ac5db478964351f6a78891c34f1d8,ff8510ab954ac5db478964351f6a78891c34f1d8,['CWE-119'],CVE-2016-9625
w3m,https://github.com/tats/w3m/commit/e458def067859615ce4bc7170733d368f49d63c2,e458def067859615ce4bc7170733d368f49d63c2,['CWE-119'],CVE-2016-9626
w3m,https://github.com/tats/w3m/commit/0c3f5d0e0d9269ad47b8f4b061d7818993913189,0c3f5d0e0d9269ad47b8f4b061d7818993913189,['CWE-119'],CVE-2016-9627
w3m,https://github.com/tats/w3m/commit/a088e0263c48ba406a7ae0932a1ae64a25be7acd,a088e0263c48ba406a7ae0932a1ae64a25be7acd,['CWE-476'],CVE-2016-9629
w3m,https://github.com/tats/w3m/commit/ba9d78faeba9024c3e8840579c3b0e959ae2cb0f,ba9d78faeba9024c3e8840579c3b0e959ae2cb0f,['CWE-119'],CVE-2016-9630
w3m,https://github.com/tats/w3m/commit/716bc126638393c733399d11d3228edb82877faa,716bc126638393c733399d11d3228edb82877faa,['CWE-119'],CVE-2016-9632
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/4e8c2ed53fcb54a34b3a6185b2584f26cf6874a3,4e8c2ed53fcb54a34b3a6185b2584f26cf6874a3,['CWE-119'],CVE-2016-9773
gst-plugins-good,https://github.com/GStreamer/gst-plugins-good/commit/b31c504645a814c59d91d49e4fe218acaf93f4ca,b31c504645a814c59d91d49e4fe218acaf93f4ca,['CWE-125'],CVE-2016-9810
gst-plugins-base,https://github.com/GStreamer/gst-plugins-base/commit/2fdccfd64fc609e44e9c4b8eed5bfdc0ab9c9095,2fdccfd64fc609e44e9c4b8eed5bfdc0ab9c9095,['CWE-125'],CVE-2016-9811
gst-plugins-bad,https://github.com/GStreamer/gst-plugins-bad/commit/d58f668ece8795bddb3316832e1848c7b7cf38ac,d58f668ece8795bddb3316832e1848c7b7cf38ac,['CWE-125'],CVE-2016-9812
gst-plugins-bad,https://github.com/GStreamer/gst-plugins-bad/commit/7b12593cceaa0726d7fc370a7556a8e773ccf318,7b12593cceaa0726d7fc370a7556a8e773ccf318,['CWE-476'],CVE-2016-9813
libgd,https://github.com/libgd/libgd/commit/77f619d48259383628c3ec4654b1ad578e9eb40e,77f619d48259383628c3ec4654b1ad578e9eb40e,"['CWE-119', 'CWE-787']",
jasper,https://github.com/mdadams/jasper/commit/99a50593254d1b53002719bbecfc946c84b23d27,99a50593254d1b53002719bbecfc946c84b23d27,['CWE-125'],CVE-2016-9583
jasper,https://github.com/mdadams/jasper/commit/03fe49ab96bf65fea784cdc256507ea88267fc7c,03fe49ab96bf65fea784cdc256507ea88267fc7c,['CWE-416'],CVE-2016-9591
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/e5fd9ab1b70b2edd06de8efb606e04482cb9a2f0,e5fd9ab1b70b2edd06de8efb606e04482cb9a2f0,['CWE-787'],CVE-2016-8707
libpng,https://github.com/glennrp/libpng/commit/812768d7a9c973452222d454634496b25ed415eb,812768d7a9c973452222d454634496b25ed415eb,['CWE-476'],CVE-2016-10087
jasper,https://github.com/mdadams/jasper/commit/a632c6b54bd4ffc3bebab420e00b7e7688aa3846,a632c6b54bd4ffc3bebab420e00b7e7688aa3846,['CWE-476'],CVE-2016-9600
libvncserver,https://github.com/LibVNC/libvncserver/commit/5418e8007c248bf9668d22a8c1fa9528149b69f2,5418e8007c248bf9668d22a8c1fa9528149b69f2,['CWE-119'],CVE-2016-9941
libvncserver,https://github.com/LibVNC/libvncserver/commit/5fff4353f66427b467eb29e5fdc1da4f2be028bb,5fff4353f66427b467eb29e5fdc1da4f2be028bb,['CWE-119'],CVE-2016-9942
irssi,https://github.com/irssi/irssi/commit/6c6c42e3d1b49d90aacc0b67f8540471cae02a1d,6c6c42e3d1b49d90aacc0b67f8540471cae02a1d,['CWE-476'],CVE-2017-5193
ruby,https://github.com/ruby/ruby/commit/bcc2421b4938fc1d9f5f3fb6ef2320571b27af42,bcc2421b4938fc1d9f5f3fb6ef2320571b27af42,['CWE-119'],CVE-2016-2339
opus,https://github.com/xiph/opus/commit/79e8f527b0344b0897a65be35e77f7885bd99409,79e8f527b0344b0897a65be35e77f7885bd99409,['CWE-190'],CVE-2017-0381
hexchat,https://github.com/hexchat/hexchat/commit/15600f405f2d5bda6ccf0dd73957395716e0d4d3,15600f405f2d5bda6ccf0dd73957395716e0d4d3,['CWE-22'],CVE-2016-2087
hexchat,https://github.com/hexchat/hexchat/commit/4e061a43b3453a9856d34250c3913175c45afe9d,4e061a43b3453a9856d34250c3913175c45afe9d,['CWE-22'],CVE-2016-2087
linux,https://github.com/torvalds/linux/commit/c4e490cf148e85ead0d1b1c2caaba833f1d5b29f,c4e490cf148e85ead0d1b1c2caaba833f1d5b29f,['CWE-703'],
jasper,https://github.com/jasper-software/jasper/commit/e2f2e5f4022baef2386eec25c57b63debfe4cb20,e2f2e5f4022baef2386eec25c57b63debfe4cb20,['CWE-787'],CVE-2017-5503
jasper,https://github.com/jasper-software/jasper/commit/8c4e99592e7da53a9de2934bc7781535d0e0595d,8c4e99592e7da53a9de2934bc7781535d0e0595d,['CWE-190'],CVE-2017-5499
roundcubemail,https://github.com/roundcube/roundcubemail/commit/7c96646de0efda16cded8491138bfefe31aca940,7c96646de0efda16cded8491138bfefe31aca940,['CWE-74'],CVE-2015-2180
libplist,https://github.com/libimobiledevice/libplist/commit/4765d9a60ca4248a8f89289271ac69cbffcc29bc,4765d9a60ca4248a8f89289271ac69cbffcc29bc,['CWE-125'],CVE-2017-5834
libplist,https://github.com/libimobiledevice/libplist/commit/26061aac4ec75e7a4469a9aab9a424716223e5c4,26061aac4ec75e7a4469a9aab9a424716223e5c4,['CWE-770'],CVE-2017-5835
libplist,https://github.com/libimobiledevice/libplist/commit/7a28a14cf6ed547dfd2e52a4db17f47242bfdef9,7a28a14cf6ed547dfd2e52a4db17f47242bfdef9,['CWE-415'],CVE-2017-5836
gst-plugins-good,https://github.com/GStreamer/gst-plugins-good/commit/87a2c140ca54c5128093377e9b25a5c24b346727,87a2c140ca54c5128093377e9b25a5c24b346727,['CWE-125'],CVE-2016-10198
gst-plugins-good,https://github.com/GStreamer/gst-plugins-good/commit/d0949baf3dadea6021d54abef6802fed5a06af75,d0949baf3dadea6021d54abef6802fed5a06af75,['CWE-125'],CVE-2016-10199
gst-plugins-base,https://github.com/GStreamer/gst-plugins-base/commit/81d3ba3fa212bb25fe2ac661993887c4b69af6f1,81d3ba3fa212bb25fe2ac661993887c4b69af6f1,['CWE-369'],CVE-2017-5837
gstreamer,https://github.com/GStreamer/gstreamer/commit/9398b7f1a75b38844ae7050b5a7967e4cdebe24f,9398b7f1a75b38844ae7050b5a7967e4cdebe24f,['CWE-125'],CVE-2017-5838
gst-plugins-base,https://github.com/GStreamer/gst-plugins-base/commit/5d505d108800cef210f67dcfed2801ba36beac2a,5d505d108800cef210f67dcfed2801ba36beac2a,['CWE-369'],CVE-2017-5844
vim,https://github.com/vim/vim/commit/399c297aa93afe2c0a39e2a1b3f972aebba44c9d,399c297aa93afe2c0a39e2a1b3f972aebba44c9d,['CWE-190'],CVE-2017-5953
mysql-server,https://github.com/mysql/mysql-server/commit/4797ea0b772d5f4c5889bc552424132806f46e93,4797ea0b772d5f4c5889bc552424132806f46e93,['CWE-416'],CVE-2017-3302
mod_auth_openidc,https://github.com/pingidentity/mod_auth_openidc/commit/612e309bfffd6f9b8ad7cdccda3019fc0865f3b4,612e309bfffd6f9b8ad7cdccda3019fc0865f3b4,['CWE-20'],
mod_auth_openidc,https://github.com/pingidentity/mod_auth_openidc/commit/e81822a7d5f5bdf04ba03ca92680821893303850,e81822a7d5f5bdf04ba03ca92680821893303850,['CWE-287'],CVE-2017-6062
avahi,https://github.com/lathiat/avahi/commit/e111def44a7df4624a4aa3f85fe98054bffb6b4f,e111def44a7df4624a4aa3f85fe98054bffb6b4f,['CWE-346'],CVE-2017-6519
vim,https://github.com/vim/vim/commit/3eb1637b1bba19519885dd6d377bd5596e91d22c,3eb1637b1bba19519885dd6d377bd5596e91d22c,['CWE-190'],CVE-2017-6349
vim,https://github.com/vim/vim/commit/0c8485f0e4931463c0f7986e1ea84a7d79f10c75,0c8485f0e4931463c0f7986e1ea84a7d79f10c75,['CWE-190'],CVE-2017-6350
linux,https://github.com/torvalds/linux/commit/4c03b862b12f980456f9de92db6d508a4999b788,4c03b862b12f980456f9de92db6d508a4999b788,['CWE-200'],
mod_auth_openidc,https://github.com/pingidentity/mod_auth_openidc/commit/21e3728a825c41ab41efa75e664108051bb9665e,21e3728a825c41ab41efa75e664108051bb9665e,['CWE-287'],CVE-2017-6413
qBittorrent,https://github.com/qbittorrent/qBittorrent/commit/6ca3e4f094da0a0017cb2d483ec1db6176bb0b16,6ca3e4f094da0a0017cb2d483ec1db6176bb0b16,"['CWE-20', 'CWE-79']",
qBittorrent,https://github.com/qbittorrent/qBittorrent/commit/f5ad04766f4abaa78374ff03704316f8ce04627d,f5ad04766f4abaa78374ff03704316f8ce04627d,['CWE-20'],
mod_auth_mellon,https://github.com/UNINETT/mod_auth_mellon/commit/7af21c53da7bb1de024274ee6da30bc22316a079,7af21c53da7bb1de024274ee6da30bc22316a079,['CWE-79'],CVE-2017-6807
mysql-server,https://github.com/mysql/mysql-server/commit/0002e1380d5f8c113b6bce91f2cf3f75136fd7c7,0002e1380d5f8c113b6bce91f2cf3f75136fd7c7,['CWE-319'],CVE-2017-3305
mysql-server,https://github.com/mysql/mysql-server/commit/060b1eadf4913f7066484ea34ec62feead1bca44,060b1eadf4913f7066484ea34ec62feead1bca44,['CWE-319'],CVE-2017-3305
ytnef,https://github.com/Yeraze/ytnef/commit/3cb0f914d6427073f262e1b2b5fd973e3043cdf7,3cb0f914d6427073f262e1b2b5fd973e3043cdf7,"['CWE-399', 'CWE-125']",
ioq3,https://github.com/ioquake/ioq3/commit/376267d534476a875d8b9228149c4ee18b74a4fd,376267d534476a875d8b9228149c4ee18b74a4fd,['CWE-269'],CVE-2017-6903
linux,https://github.com/torvalds/linux/commit/677e806da4d916052585301785d847c3b3e6186a,677e806da4d916052585301785d847c3b3e6186a,['CWE-284'],
linux,https://github.com/torvalds/linux/commit/f843ee6dd019bcece3e74e76ad9df0155655d0df,f843ee6dd019bcece3e74e76ad9df0155655d0df,['CWE-284'],
linux,https://github.com/torvalds/linux/commit/1ebb71143758f45dc0fa76e2f48429e13b16d110,1ebb71143758f45dc0fa76e2f48429e13b16d110,['CWE-703'],
collectd,https://github.com/collectd/collectd/commit/f6be4f9b49b949b379326c3d7002476e6ce4f211,f6be4f9b49b949b379326c3d7002476e6ce4f211,['CWE-835'],CVE-2017-7401
libarchive,https://github.com/libarchive/libarchive/commit/42a3408ac7df1e69bea9ea12b72e14f59f7400c0,42a3408ac7df1e69bea9ea12b72e14f59f7400c0,['CWE-476'],CVE-2016-10209
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/a80ee0ee1a083b4991d12ed4c07b7c7c5890f329,a80ee0ee1a083b4991d12ed4c07b7c7c5890f329,['CWE-835'],CVE-2017-7619
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/b218117cad34d39b9ffb587b45c71c5a49b12bde,b218117cad34d39b9ffb587b45c71c5a49b12bde,['CWE-20'],CVE-2017-7606
mysql-server,https://github.com/mysql/mysql-server/commit/f4165eae6384141905dd39d22c7611ea85de08f4,f4165eae6384141905dd39d22c7611ea85de08f4,['CWE-190'],CVE-2017-3599
capnproto,https://github.com/sandstorm-io/capnproto/commit/52bc956459a5e83d7c31be95763ff6399e064ae4,52bc956459a5e83d7c31be95763ff6399e064ae4,['CWE-20'],CVE-2017-7892
libplist,https://github.com/libimobiledevice/libplist/commit/fdebf8b319b9280cd0e9b4382f2c7cbf26ef9325,fdebf8b319b9280cd0e9b4382f2c7cbf26ef9325,['CWE-190'],CVE-2017-7982
smb4k,https://github.com/KDE/smb4k/commit/71554140bdaede27b95dbe4c9b5a028a83c83cce,71554140bdaede27b95dbe4c9b5a028a83c83cce,['CWE-20'],CVE-2017-8849
menu-cache,https://github.com/lxde/menu-cache/commit/56f66684592abf257c4004e6e1fff041c64a12ce,56f66684592abf257c4004e6e1fff041c64a12ce,['CWE-20'],CVE-2017-8933
LibRaw,https://github.com/LibRaw/LibRaw/commit/d7c3d2cb460be10a3ea7b32e9443a83c243b2251,d7c3d2cb460be10a3ea7b32e9443a83c243b2251,"['CWE-476', 'CWE-119']",
php-src,https://github.com/php/php-src/commit/f1ce8d5f5839cb2069ea37ff424fb96b8cd6932d,f1ce8d5f5839cb2069ea37ff424fb96b8cd6932d,['CWE-787'],CVE-2017-8923
php-src,https://github.com/php/php-src/commit/760ff841a14160f25348f7969985cb8a2c4da3cc,760ff841a14160f25348f7969985cb8a2c4da3cc,['CWE-787'],CVE-2017-8923
linux,https://github.com/torvalds/linux/commit/83eaddab4378db256d00d295bda6ca997cd13a52,83eaddab4378db256d00d295bda6ca997cd13a52,['CWE-241'],
linux,https://github.com/torvalds/linux/commit/fdcee2cbb8438702ea1b328fb6e0ac5e9a40c7f8,fdcee2cbb8438702ea1b328fb6e0ac5e9a40c7f8,['CWE-241'],
cryptopp,https://github.com/weidai11/cryptopp/commit/07dbcc3d9644b18e05c1776db2a57fe04d780965,07dbcc3d9644b18e05c1776db2a57fe04d780965,"['CWE-190', 'CWE-125']",
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/fbb14283450d3001403e7d9725566dd4fb2c3bb5,fbb14283450d3001403e7d9725566dd4fb2c3bb5,['CWE-772'],CVE-2017-9405
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/3a7e63bc27e3e84cec4617125fa7641d77b90e65,3a7e63bc27e3e84cec4617125fa7641d77b90e65,['CWE-772'],CVE-2017-9407
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/53ff6cadfa2051296d3bd67c06a693043222c4d6,53ff6cadfa2051296d3bd67c06a693043222c4d6,['CWE-772'],CVE-2017-9409
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/d4e8b9722577547177a2daecee98ea9e5fe54968,d4e8b9722577547177a2daecee98ea9e5fe54968,['CWE-772'],CVE-2017-9440
ImageMagick,https://github.com/ImageMagick/ImageMagick/commit/5d95b4c24a964114e2b1ae85c2b36769251ed11d,5d95b4c24a964114e2b1ae85c2b36769251ed11d,['CWE-617'],CVE-2017-9500
libexpat,https://github.com/libexpat/libexpat/commit/c4bf96bb51dd2a1b0e185374362ee136fe2c9d7f,c4bf96bb51dd2a1b0e185374362ee136fe2c9d7f,['CWE-611'],CVE-2017-9233
thrift,https://github.com/apache/thrift/commit/cfaadcc4adcfde2a8232c62ec89870b73ef40df1,cfaadcc4adcfde2a8232c62ec89870b73ef40df1,['CWE-20'],CVE-2015-3254
c-ares,https://github.com/c-ares/c-ares/commit/9478908a490a6bf009ba58d81de8c1d06d50a117,9478908a490a6bf009ba58d81de8c1d06d50a117,['CWE-200'],CVE-2017-1000381
